,review,sentiment
9444,hotel select charm public loung turn close guest privat parti durat stay without access loung hotel noth ordinari justifi high price,0
9445,we ground floor rear hotel room look rear anoth build view i expect said everi room,0
9446,the room small special travel babi the price cheapest i found area i want stay met expect,0
9447,room small compact could hear upstair room outsid road breakfast good morn went bacon sausag cold staff watch peopl want serv half time slow servic price hotel littl main hubb taxi expens tube station around corner good i moan senior manag need train staff pro activ watch food go cold smile,0
9448,the breakfast dissapoint the food wonder servic found poor ask tea use teapot refil dish remov,0
9449,i arriv babi hotel gave room downstair ground floor to get i climb step and room tini small too small,0
9450,bit confus final payment son pay gift i alreadi paid confirm card need check i holiday wifi,0
9451,the room quit small even upgrad,0
9452,no neg,0
9453,wa twin club room it littl space move around tini bathroom a squeez manag howev perfectli good place sleep,0
9454,i find room small i i make hot drink much limescal float around cup,0
9455,not abl stay put sister hotel road room small we look forward stay grand royal howev compens give us complimentari breakfast grand royal throughout stay,0
9456,room realli small often london anyway way hot room good breakfast worthi extra fee find room easi,0
9457,no neg,0
9458,such small room king size bed take space room two us could move around time small the larg loung room alway close thi per advertis facil,0
9459,the bedroom tini big enough swing cat we ask chang room look similar size,0
9460,size bathroom far small festiv break hotel festiv feel recept area christma spirit our bedroom outlook whatsoev,0
9461,ground level inner courtyard get window latch next morn one lift work one use laundri,0
9462,i move anoth hotel street first night paid per night breakfast unpleas i accept free breakfast two morn stay they seem sincer apologet bathroom room small date ok consid rustic full charact hotel,0
9463,my arriv necessit movement sister hotel due plumb issu inconveni well handl,0
9464,no neg,0
9465,room temp warm breakfast choic v good quit hot enough accept lack park,0
9466,even insist room chang call superior doubl transpir shoe box alloc club room basement view wall daylight the room cramp small bathroom bigger toilet cubicl tini shower enclosur even sink bathroom tini could use wash,0
9467,i usual one write review i unhappi feel i need warn peopl aw upon arriv foyer impress beauti build art ceil unfortun room differ stori the duvet cover big yellow stain ask clean one tri call recept button phone push use even get apolog there dirti mark wall curtain we order english breakfast tea tea never arriv the gap wall one side bed ft space move our view room at pack leav member staff barg despit check not happi hotel especi paid lot money we would stay,0
9468,recept staff arriv alloc us room alreadi occupi bathroom small i sure room superior doubl,0
9469,realli small room bathroom breakfast expens worth coffe pace around corner better cheaper breakfast staff unfriendli check becam better stay,0
9470,on arriv advis without apolog would move hotel book issu we plan trip around stay locat specif want tradit hotel modern one dirti restaur got move my wife pregnant want shuttl around hotel meant special weekend away we receiv word apolog hotel visit,0
9471,on arriv advis hotel staff organis altern accommod due plumb issu room our altern accommod doubl room twin room avail,0
9472,horrif i stay london everi week star hotel thi star opinion dirti date grubbi shame beauti build,0
9473,the room tini shabbi mark wall date decor veri dusti also water replac second night stay veri expens breakfast even includ internet kept drop constantli need keep enter password,0
9474,there offer hotel book com i chose set date confirm total differ date think i wrong i repeat process result so i end pay two night unwant date i call hotel told i call book com i call book com told i call hotel what trap,0
9475,the doubl room incred small would upgrad club next time lack choic room servic,0
9476,room small book superior room got noisi club room next lift smallest room i ever stay quit clostraphob advert said get discount did complain avail felt i hoodwink john stoke,0
9477,woken bang drill work done next door when ladi came clean room left big bag rubbish room on morn check hous keep want clean room check till noon,0
9478,the lift order time the staff pleasant appear friendli,0
9479,veri staff member spoke english first languag made express need difficult the night manag argument rude unhelp,0
9480,room tini bathroom door open bed small could hear everyth room televis talk bang sleep th wed anniversari disappoint,0
9481,the shower could done bigger shower screen prevent bathroom floor get drench,0
